,Unnamed: 0,SalesID,Employee_ID,CustomerID,ProductID,Quantity,Product_Name,Product_Price,Employee_Name,Employee_Middle,Employee_Lastname,Customer_Name,Customer_Middle,Customer_LastName,Product_Category
518,518,7895,22.0,14579,390,390,"HL Touring Frame - Yellow, 60",1003,Johnson,h,White,Monique,,Torres,Components
519,519,11625,22.0,7477,390,390,"HL Touring Frame - Yellow, 60",1003,Johnson,h,White,Glenn,,Lu,Components
520,520,514703,6.0,7280,390,390,"HL Touring Frame - Yellow, 60",1003,Ann,u,Dull,Gary,P,Meyerhoff,Components
521,521,91,10.0,10723,196,700,LL Spindle/Axle,418,Sheryl,u,Hunter,Julie,,Jai,Components
522,522,7915,10.0,8435,196,700,LL Spindle/Axle,418,Sheryl,u,Hunter,Jack,L,Hayes,Components
523,523,11643,10.0,5314,196,700,LL Spindle/Axle,418,Sheryl,u,Hunter,Dennis,G,Wu,Components
524,524,41553,10.0,5314,196,700,LL Spindle/Axle,418,Sheryl,u,Hunter,Dennis,G,Wu,Components
525,525,200064,20.0,13627,196,700,LL Spindle/Axle,418,Dean,t,Straight,Marvin,C,Gomez,Components
526,526,551794,5.0,14960,196,701,LL Spindle/Axle,418,Innes,e,del Castillo,Nathaniel,K,Morris,Components
527,527,847233,16.0,14960,196,701,LL Spindle/Axle,418,Sylvia,a,Panteley,Nathaniel,K,Morris,Components
528,528,882175,5.0,14960,196,718,LL Spindle/Axle,418,Innes,e,del Castillo,Nathaniel,K,Morris,Components
529,529,927466,16.0,3520,196,701,LL Spindle/Axle,418,Sylvia,a,Panteley,Casey,J,Xu,Components
530,530,92,13.0,1300,13,13,Chain Stays,64,Stearns,a,MacFeather,Andrew,R,Hill,Components
531,531,210,13.0,1300,13,13,Chain Stays,64,Stearns,a,MacFeather,Andrew,R,Hill,Components
532,532,815,13.0,1300,13,13,Chain Stays,64,Stearns,a,MacFeather,Andrew,R,Hill,Components
533,533,1501,13.0,1300,13,13,Chain Stays,64,Stearns,a,MacFeather,Andrew,R,Hill,Components
534,534,1693,13.0,1300,13,1,Chain Stays,64,Stearns,a,MacFeather,Andrew,R,Hill,Components
535,535,2321,13.0,1300,13,13,Chain Stays,64,Stearns,a,MacFeather,Andrew,R,Hill,Components
536,536,3229,13.0,1300,13,13,Chain Stays,64,Stearns,a,MacFeather,Andrew,R,Hill,Components
537,537,3577,13.0,1300,13,13,Chain Stays,64,Stearns,a,MacFeather,Andrew,R,Hill,Components
538,538,3880,13.0,1300,13,13,Chain Stays,64,Stearns,a,MacFeather,Andrew,R,Hill,Components
539,539,6688,13.0,1300,13,1,Chain Stays,64,Stearns,a,MacFeather,Andrew,R,Hill,Components
540,540,7935,13.0,13000,13,13,Chain Stays,64,Stearns,a,MacFeather,Madison,,Foster,Components
541,541,9993,13.0,13000,13,13,Chain Stays,64,Stearns,a,MacFeather,Madison,,Foster,Components
542,542,11663,13.0,11446,13,13,Chain Stays,64,Stearns,a,MacFeather,Keith,,Lal,Components
543,543,14815,13.0,11446,13,13,Chain Stays,64,Stearns,a,MacFeather,Keith,,Lal,Components
544,544,105535,13.0,11446,13,13,Chain Stays,64,Stearns,a,MacFeather,Keith,,Lal,Components
545,545,106811,13.0,11446,13,13,Chain Stays,64,Stearns,a,MacFeather,Keith,,Lal,Components
546,546,107756,13.0,11446,13,13,Chain Stays,64,Stearns,a,MacFeather,Keith,,Lal,Components
547,547,109332,13.0,11446,13,13,Chain Stays,64,Stearns,a,MacFeather,Keith,,Lal,Components
548,548,369738,13.0,11446,13,13,Chain Stays,64,Stearns,a,MacFeather,Keith,,Lal,Components
549,549,371386,13.0,11446,13,13,Chain Stays,64,Stearns,a,MacFeather,Keith,,Lal,Components
550,550,372589,13.0,11446,13,13,Chain Stays,64,Stearns,a,MacFeather,Keith,,Lal,Components
551,551,93,5.0,12941,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Mackenzie,A,Adams,Components
552,552,835,5.0,12941,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Mackenzie,A,Adams,Components
553,553,1521,5.0,12941,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Mackenzie,A,Adams,Components
554,554,1841,5.0,12941,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Mackenzie,A,Adams,Components
555,555,4137,5.0,12941,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Mackenzie,A,Adams,Components
556,556,7891,5.0,10856,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Kaitlyn,,Harris,Components
557,557,8456,5.0,10856,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Kaitlyn,,Harris,Components
558,558,10702,11.0,13615,327,327,"ML Road Frame-W - Yellow, 38",594,Livia,a,Karsen,Martin,P,Patel,Components
559,559,11621,5.0,9765,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Jésus,K,Munoz,Components
560,560,12193,5.0,9765,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Jésus,K,Munoz,Components
561,561,14883,5.0,9765,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Jésus,K,Munoz,Components
562,562,24351,5.0,9765,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Jésus,K,Munoz,Components
563,563,30749,5.0,9765,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Jésus,K,Munoz,Components
564,564,258953,5.0,9765,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Jésus,K,Munoz,Components
565,565,262757,5.0,9765,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Jésus,K,Munoz,Components
566,566,314363,5.0,9765,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Jésus,K,Munoz,Components
567,567,328701,5.0,9765,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Jésus,K,Munoz,Components
568,568,351216,5.0,9765,327,327,"ML Road Frame-W - Yellow, 38",594,Innes,e,del Castillo,Jésus,K,Munoz,Components
569,569,94,19.0,4723,136,640,Lock Nut 15,548,Meander,m,Smith,Dale,C,Holt,Accessories
570,570,263,19.0,4723,136,640,Lock Nut 15,548,,,Smith,Dale,C,,Accessories
571,571,321,19.0,4723,136,640,Lock Nut 15,548,,,Smith,Dale,C,Holt,Accessories
572,572,1669,19.0,4723,136,640,Lock Nut 15,548,,,,Dale,C,Holt,Accessories
573,573,1925,19.0,4723,136,640,Lock Nut 15,548,Meander,,,Dale,C,Holt,Accessories
574,574,1989,19.0,4723,136,640,Lock Nut 15,548,Meander,m,,Dale,C,Holt,Accessories
575,575,7911,19.0,7712,136,640,Lock Nut 15,548,Meander,m,Smith,Hailey,M,Lopez,Accessories
576,576,11639,19.0,17843,136,640,Lock Nut 15,548,Meander,m,Smith,Stephanie,,Alexander,Accessories
577,577,553298,17.0,7760,136,641,Lock Nut 15,548,Albert,i,Ringer,Haley,B,Phillips,Accessories
578,578,1020762,1.0,15600,136,641,Lock Nut 15,548,Abraham,e,Bennet,Pedro,,Romero,Accessories
579,579,95,7.0,15964,446,950,Touring Pedal,80,,r,Green,Randy,,Zhang,Components
580,580,3161,7.0,15964,446,950,Touring Pedal,80,,r,,Randy,,Zhang,Components
581,581,3686,7.0,15964,446,950,Touring Pedal,80,Marjorie,r,,Randy,,Zhang,Components
582,582,5967,7.0,15964,446,950,Touring Pedal,80,NUL,r,,Randy,,Zhang,Components
583,583,6344,7.0,15964,446,950,Touring Pedal,80,NUL,r,Green,Randy,,Zhang,Components
584,584,7931,7.0,1568,446,950,Touring Pedal,80,NUL,r,Green,Annette,,Hill,Components
585,585,11659,7.0,15680,446,950,Touring Pedal,80,NUL,r,Green,Philip,M,Gutierrez,Components
586,586,16294,7.0,15680,446,950,Touring Pedal,80,Marjorie,r,Green,Philip,M,Gutierrez,Components
587,587,551746,15.0,5440,446,951,Touring Pedal,80,Michael,',O'Leary,Destiny,L,Flores,Components
588,588,798060,15.0,5440,446,968,Touring Pedal,80,Michael,',O'Leary,Destiny,L,Flores,Components
589,589,983770,2.0,13760,446,951,Touring Pedal,80,Reginald,l,Blotchet-Halls,Matthew,,White,Components
590,590,96,10.0,6541,263,263,"Road-450 Red, 52",1457,Sheryl,u,Hunter,Erik,S,Gutierrez,
591,591,323,10.0,6541,263,263,"Road-450 Red, 52",1457,Sheryl,u,Hunter,Erik,S,Gutierrez,
592,592,7887,10.0,6133,263,263,"Road-450 Red, 52",1457,Sheryl,u,Hunter,Edwin,,Li,
593,593,11617,10.0,2053,263,263,"Road-450 Red, 52",1457,Sheryl,u,Hunter,Barbara,,Lin,
594,594,56271,10.0,2053,263,263,"Road-450 Red, 52",1457,Sheryl,u,Hunter,Barbara,,Lin,
595,595,97,2.0,18182,73,577,Hex Nut 15,472,,l,,Tabitha,A,Gonzalez,Components
596,596,2239,2.0,18182,73,577,Hex Nut 15,472,Reginald,l,,Tabitha,A,Gonzalez,Components
597,597,2547,2.0,18182,73,577,Hex Nut 15,472,Reginald,l,Blotchet-Halls,Tabitha,A,Gonzalez,Components
598,598,3393,2.0,18182,73,577,Hex Nut 15,472,,l,Blotchet-Halls,Tabitha,A,Gonzalez,Components
599,599,7907,2.0,3989,73,577,Hex Nut 15,472,,l,Blotchet-Halls,Christian,J,Hughes,Components
600,600,11635,2.0,372,73,577,Hex Nut 15,472,,l,Blotchet-Halls,Alberto,,Ramos,Components
601,601,29227,2.0,372,73,577,Hex Nut 15,472,,l,,Alberto,,Ramos,Components
602,602,29698,2.0,372,73,577,Hex Nut 15,472,Reginald,l,,Alberto,,Ramos,Components
603,603,57440,2.0,372,73,577,Hex Nut 15,472,Reginald,l,Blotchet-Halls,Alberto,,Ramos,Components
604,604,240144,-1.0,372,73,577,Hex Nut 15,472,Reginald,l,Blotchet-Halls,Alberto,,Ramos,Components
605,605,241087,2.0,372,73,577,Hex Nut 15,472,123#,l,Blotchet-Halls,Alberto,,Ramos,Components
606,606,551786,2.0,10080,73,578,Hex Nut 15,472,Reginald,l,Blotchet-Halls,John,T,Kane,Components
607,607,778035,2.0,10080,73,578,Hex Nut 15,472,123,l,Blotchet-Halls,John,T,Kane,Components
608,608,778065,2.0,10080,73,578,Hex Nut 15,472,123,l,12gh,John,T,Kane,Components
609,609,786092,2.0,10080,73,578,Hex Nut 15,472,Reginald,l,12gh,John,T,Kane,Components
610,610,852171,9.0,10080,73,578,Hex Nut 15,472,Burt,r,Gringlesby,John,T,Kane,Components
611,611,919247,9.0,17920,73,578,Hex Nut 15,472,Burt,r,Gringlesby,Steve,,Ma,Components
612,612,98,16.0,9964,386,890,"Short-Sleeve Classic Jersey, S",53,Sylvia,a,Panteley,Joe,,Gutierrez,Clothing
613,613,325,16.0,9964,386,890,"Short-Sleeve Classic Jersey, S",53,Sylvia,a,,Joe,,Gutierrez,Clothing
614,614,807,16.0,9964,386,890,"Short-Sleeve Classic Jersey, S",53,,a,Panteley,Joe,,Gutierrez,Clothing
615,615,7927,16.0,845,386,890,"Short-Sleeve Classic Jersey, S",53,Sylvia,a,Panteley,Alison,,Lal,Clothing
616,616,11655,16.0,8450,386,890,"Short-Sleeve Classic Jersey, S",53,Sylvia,a,Panteley,Jack,S,Richins,Clothing
617,617,553250,3.0,18000,386,891,"Short-Sleeve Classic Jersey, S",53,Cheryl,a,Carson,Summer,M,Rana,Clothing
618,618,866953,3.0,18000,386,891,"Short-Sleeve Classic Jersey, S",53,,,Carson,Summer,M,Rana,Clothing
619,619,874281,3.0,18000,386,891,"Short-Sleeve Classic Jersey, S",53,,,,Summer,M,Rana,Clothing
620,620,874314,3.0,18000,386,891,"Short-Sleeve Classic Jersey, S",53,Cheryl,,,Summer,M,Rana,Clothing
621,621,955825,3.0,18000,386,891,"Short-Sleeve Classic Jersey, S",53,Cheryl,a,,Summer,M,Rana,Clothing
622,622,966737,10.0,18000,386,891,"Short-Sleeve Classic Jersey, S",53,Sheryl,u,Hunter,Summer,M,Rana,Clothing
623,623,99,16.0,241,200,200,Spokes,843,Sylvia,a,Panteley,Adriana,,Vance,Components
624,624,310,16.0,241,200,200,Spokes,843,Sylvia,,,Adriana,,Vance,Components
625,625,326,16.0,241,200,200,Spokes,843,Sylvia,a,,Adriana,,Vance,Components
626,626,763,16.0,241,200,200,Spokes,843,,a,Panteley,Adriana,,Vance,Components
627,627,881,16.0,241,200,200,Spokes,843,,a,,,,,Components
628,628,1196,16.0,241,200,200,Spokes,843,,a,,,,,Components
629,629,2089,16.0,241,200,200,Spokes,843,Sylvia,a,,,,,Components
630,630,3766,16.0,241,200,200,Spokes,843,Sylvia,a,,,,,Components
631,631,7883,16.0,2410,200,200,Spokes,843,Sylvia,a,Panteley,Brad,,Nath,Components
632,632,11613,16.0,4341,200,200,Spokes,843,Sylvia,a,Panteley,Cole,W,Cook,Components
633,633,100,7.0,11782,9,513,Chainring Bolts,-1,,r,Green,Krista,,Gill,Components
634,634,3197,7.0,11782,9,513,Chainring Bolts,-1,,r,,Krista,,Gill,Components
635,635,3663,7.0,11782,9,513,Chainring Bolts,-1,Marjorie,r,,Krista,,Gill,Components
636,636,6002,7.0,11782,9,513,Chainring Bolts,-1,NUL,r,,Krista,,Gill,Components
637,637,6378,7.0,11782,9,513,Chainring Bolts,-1,NUL,r,Green,Krista,,Gill,Components
638,638,7903,7.0,19025,9,513,Chainring Bolts,-1,NUL,r,Green,Tyrone,B,Ruiz,Components
639,639,11631,7.0,12419,9,513,Chainring Bolts,-1,NUL,r,Green,Levi,,Gonzalez,Components
640,640,16266,7.0,12419,9,513,Chainring Bolts,-1,Marjorie,r,Green,Levi,,Gonzalez,Components
641,641,551782,10.0,2400,9,514,Chainring Bolts,-1,Sheryl,u,Hunter,Bonnie,L,Chande,Components
642,642,793940,10.0,2400,9,531,Chainring Bolts,-1,Sheryl,u,Hunter,Bonnie,L,Chande,Components
643,643,946476,21.0,2400,9,514,Chainring Bolts,-1,Dirk,t,Stringer,Bonnie,L,Chande,Components
644,644,101,22.0,3664,323,827,LL Road Front Wheel,85,Johnson,h,White,Cedric,W,Ma,Components
645,645,203,22.0,3664,323,827,LL Road Front Wheel,85,Johnson,h,White,Cedric,W,Ma,Components
646,646,7923,22.0,16881,323,827,LL Road Front Wheel,85,Johnson,h,White,Ryan,J,Alexander,Components
647,647,8424,22.0,16881,323,827,LL Road Front Wheel,85,Johnson,h,White,Ryan,J,Alexander,Components
648,648,11651,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
649,649,12779,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
650,650,38367,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
651,651,64799,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
652,652,65246,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
653,653,65437,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
654,654,75410,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
655,655,153312,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
656,656,166884,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
657,657,200497,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
658,658,252215,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
659,659,336636,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
660,660,371182,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
661,661,372321,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
662,662,373131,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
663,663,374279,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
664,664,375226,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
665,665,376969,22.0,10738,323,827,LL Road Front Wheel,85,Johnson,h,White,Julie,M,Luo,Components
666,666,551738,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
667,667,552757,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
668,668,559295,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
669,669,666635,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
670,670,667339,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
671,671,803370,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
672,672,803393,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
673,673,806209,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
674,674,808969,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
675,675,811672,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
676,676,816857,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
677,677,821762,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
678,678,842119,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
679,679,958475,19.0,8400,323,828,LL Road Front Wheel,85,Meander,m,Smith,Jack,,Carter,Components
680,680,1004640,19.0,560,323,828,LL Road Front Wheel,85,Meander,m,Smith,Alexandra,,Murphy,Components
681,681,1004641,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
682,682,1004647,12.0,560,323,828,LL Road Front Wheel,85,,,,,,,Components
683,683,1004683,12.0,560,323,828,LL Road Front Wheel,85,,,,,,,Components
684,684,1007374,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
685,685,1027170,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
686,686,1029303,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
687,687,1029315,12.0,560,323,828,LL Road Front Wheel,85,Charlene,o,Locksley,Alexandra,,Murphy,Components
688,688,1034954,12.0,560,323,828,LL Road Front Wheel,539,Charlene,o,Locksley,Alexandra,,Murphy,Components
689,689,120,15.0,664,293,797,"Mountain-300 Black, 48",1079,?,',,Alexandria,F,Peterson,
690,690,163,17.0,9541,293,293,"Mountain-300 Black, 48",1079,?,i,,Jermaine,J,Perez,
691,691,281,17.0,9541,293,293,"Mountain-300 Black, 48",1079,?,,,Jermaine,J,,
692,692,297,17.0,9541,293,293,"Mountain-300 Black, 48",1079,Albert,,,Jermaine,J,Perez,
693,693,545,15.0,664,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,,F,Peterson,
694,694,673,15.0,664,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,,F,Peterson,
695,695,801,15.0,664,293,797,"Mountain-300 Black, 48",1079,,',O'Leary,,F,Peterson,
696,696,1551,15.0,664,293,797,"Mountain-300 Black, 48",1079,,',O'Leary,,,,
697,697,2127,15.0,664,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,,,,
698,698,3119,17.0,9541,293,293,"Mountain-300 Black, 48",1079,Albert,i,Ringer,Jermaine,J,Perez,
699,699,5493,15.0,664,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Alexandria,F,Peterson,
700,700,7921,15.0,6640,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Ethan,A,Clark,
701,701,11649,15.0,7123,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Gabriella,,Rivera,
702,702,13720,17.0,5668,293,293,"Mountain-300 Black, 48",1079,Albert,i,Ringer,Donald,,Raman,
703,703,18741,15.0,7123,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Gabriella,,Rivera,
704,704,18984,15.0,7123,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Gabriella,,Rivera,
705,705,22436,17.0,5668,293,293,"Mountain-300 Black, 48",1079,Albert,i,Ringer,Donald,,Raman,
706,706,64511,17.0,5668,293,293,"Mountain-300 Black, 48",1079,Albert,i,Ringer,Donald,,Raman,
707,707,65403,17.0,5668,293,293,"Mountain-300 Black, 48",1079,Albert,i,Ringer,Donald,,Raman,
708,708,86022,15.0,7123,293,293,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Gabriella,,Rivera,
709,709,100985,15.0,7123,293,293,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Gabriella,,Rivera,
710,710,101423,15.0,7123,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Gabriella,,Rivera,
711,711,106349,15.0,7123,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Gabriella,,Rivera,
712,712,114635,15.0,7123,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Gabriella,,Rivera,
713,713,161473,15.0,7123,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Gabriella,,Rivera,
714,714,221315,15.0,7123,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Gabriella,,Rivera,
715,715,223057,17.0,5668,293,797,"Mountain-300 Black, 48",1079,Albert,i,Ringer,Donald,,Raman,
716,716,258856,15.0,7123,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Gabriella,,Rivera,
717,717,259674,15.0,7123,293,797,"Mountain-300 Black, 48",1079,Michael,',O'Leary,Gabriella,,Rivera,
718,718,264833,17.0,5668,293,293,"Mountain-300 Black, 48",1079,Albert,i,Ringer,Donald,,Raman,
719,719,368425,17.0,5668,293,293,"Mountain-300 Black, 48",1079,Albert,i,Ringer,Donald,,Raman,
720,720,553244,6.0,16720,293,798,"Mountain-300 Black, 48",1079,Ann,u,Dull,Roy,C,Romero,
721,721,879665,13.0,4800,293,798,"Mountain-300 Black, 48",1079,Stearns,a,MacFeather,Dalton,M,Coleman,
722,722,944415,13.0,16720,293,798,"Mountain-300 Black, 48",1079,Stearns,a,MacFeather,Roy,C,Romero,
723,723,1021224,6.0,16720,293,798,"Mountain-300 Black, 48",1079,Ann,u,Dull,Roy,C,Romero,
724,724,1024168,6.0,16720,293,798,"Mountain-300 Black, 48",1079,Ann,u,Dull,Roy,C,Romero,
725,725,121,15.0,10700,107,107,Thin-Jam Lock Nut 5,85,?,',,Julian,,Jenkins,Accessories
726,726,172,15.0,10700,107,107,Thin-Jam Lock Nut 5,85,?,',,Julian,,Jenkins,Accessories
727,727,274,15.0,10700,107,107,Thin-Jam Lock Nut 5,85,?,,,Julian,,,Accessories
728,728,290,15.0,10700,107,107,Thin-Jam Lock Nut 5,85,?,,,Julian,,Jenkins,Accessories
729,729,431,15.0,10700,107,107,Thin-Jam Lock Nut 5,85,Michael,',O'Leary,Julian,,Jenkins,Accessories
730,730,565,15.0,10700,107,107,Thin-Jam Lock Nut 5,85,Michael,',O'Leary,Julian,,Jenkins,Accessories
731,731,821,15.0,10700,107,107,Thin-Jam Lock Nut 5,85,,',O'Leary,Julian,,Jenkins,Accessories
732,732,875,15.0,10700,107,107,Thin-Jam Lock Nut 5,85,,',O'Leary,Julian,,Jenkins,Accessories
733,733,1190,15.0,10700,107,107,Thin-Jam Lock Nut 5,85,,',O'Leary,Julian,,Jenkins,Accessories
734,734,2454,15.0,10700,107,107,Thin-Jam Lock Nut 5,85,Michael,',O'Leary,Julian,,Jenkins,Accessories
735,735,6460,15.0,10700,107,107,Thin-Jam Lock Nut 5,85,Michael,',O'Leary,Julian,,Jenkins,Accessories
736,736,6944,15.0,10700,107,107,Thin-Jam Lock Nut 5,85,Michael,',O'Leary,Julian,,Jenkins,Accessories
737,737,7877,15.0,8205,107,107,Thin-Jam Lock Nut 5,85,Michael,',O'Leary,Isabel,,Powell,Accessories
738,738,8570,15.0,8205,107,10,Thin-Jam Lock Nut 5,85,Michael,',O'Leary,Isabel,,Powell,Accessories
739,739,9999,15.0,8205,107,107,Thin-Jam Lock Nut 5,85,Michael,',O'Leary,Isabel,,Powell,Accessories
740,740,11430,15.0,8205,107,107,Thin-Jam Lock Nut 5,85,Michael,',O'Leary,Isabel,,Powell,Accessories
741,741,11669,15.0,3014,107,107,Thin-Jam Lock Nut 5,85,Michael,',O'Leary,Caleb,,Campbell,Accessories
742,742,17954,15.0,3014,107,1,Thin-Jam Lock Nut 5,85,Michael,',O'Leary,Caleb,,Campbell,Accessories
743,743,122,6.0,2482,420,420,ML Touring Seat/Saddle,39,Ann,u,Dull,Brandon,,Harris,Components
744,744,275,6.0,2482,420,420,ML Touring Seat/Saddle,39,Ann,u,Dull,Brandon,,,Components
745,745,7897,6.0,5061,420,420,ML Touring Seat/Saddle,39,Ann,u,Dull,Dave,,Richards,Components
746,746,11627,6.0,11092,420,420,ML Touring Seat/Saddle,39,Ann,u,Dull,Kate,,Raje,Components
747,747,58505,6.0,11092,420,420,ML Touring Seat/Saddle,39,Ann,u,,Kate,,Raje,Components
748,748,123,20.0,14023,229,733,"LL Road Frame - Black, 62",337,Dean,t,Straight,Melinda,T,Jimenez,
749,749,541,20.0,14023,229,733,"LL Road Frame - Black, 62",337,,,Straight,Melinda,T,Jimenez,
750,750,1611,20.0,14023,229,733,"LL Road Frame - Black, 62",337,,,,Melinda,T,Jimenez,
751,751,1931,20.0,14023,229,733,"LL Road Frame - Black, 62",337,Dean,,,Melinda,T,Jimenez,
752,752,1995,20.0,14023,229,733,"LL Road Frame - Black, 62",337,Dean,t,,Melinda,T,Jimenez,
753,753,7917,20.0,1917,229,733,"LL Road Frame - Black, 62",337,Dean,t,Straight,Audrey,H,Diaz,
754,754,11645,20.0,19170,229,733,"LL Road Frame - Black, 62",337,Dean,t,Straight,Victoria,,Williams,
755,755,553241,14.0,9040,229,734,"LL Road Frame - Black, 62",337,Heather,c,McBadden,Jasmine,,Butler,
756,756,827716,22.0,7120,229,734,"LL Road Frame - Black, 62",337,Johnson,h,White,Gabriella,,Parker,
757,757,1004390,22.0,9040,229,734,"LL Road Frame - Black, 62",337,Johnson,h,White,Jasmine,,Butler,
758,758,124,1.0,4700,47,47,Thin-Jam Hex Nut 4,441,,e,,Dakota,A,Russell,Accessories
759,759,499,1.0,4700,47,47,Thin-Jam Hex Nut 4,441,Abraham,e,Bennet,Dakota,A,Russell,Accessories
760,760,561,-1.0,4700,47,47,Thin-Jam Hex Nut 4,441,Abraham,e,Bennet,Dakota,A,Russell,Accessories
761,761,625,1.0,4700,47,47,Thin-Jam Hex Nut 4,441,,e,Bennet,Dakota,A,Russell,Accessories
762,762,871,1.0,4700,47,47,Thin-Jam Hex Nut 4,441,Abraham,e,,Dakota,A,Russell,Accessories
763,763,935,1.0,4700,47,47,Thin-Jam Hex Nut 4,441,Abraham,,Bennet,Dakota,A,Russell,Accessories
764,764,1249,-1.0,4700,47,47,Thin-Jam Hex Nut 4,441,Abraham,e,,Dakota,A,Russell,Accessories
765,765,1503,1.0,4700,47,47,Thin-Jam Hex Nut 4,441,Abraham,e,,Dakota,A,Russell,Accessories
